ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0051017	actin filament bundle assembly	10/305	169/18860	0.05917159763313609	3.6589387913473663	4.451580118950394	4.390261647759081e-4	0.008099138795436096	0.005836256374801426	4070/10580/28984/10979/9270/10395/1901/11346/10398/22998	10
GO:1902652	secondary alcohol metabolic process	10/305	169/18860	0.05917159763313609	3.6589387913473663	4.451580118950394	4.390261647759081e-4	0.008099138795436096	0.005836256374801426	3952/5105/9444/33/847/3418/10449/1050/3156/2770	10
GO:0055094	response to lipoprotein particle	5/305	40/18860	0.125	7.729508196721311	5.462384702029495	4.4286501134305494e-4	0.008133156086692048	0.005860769306109371	5468/4023/948/928/10628	5
GO:0016051	carbohydrate biosynthetic process	11/305	201/18860	0.05472636815920398	3.3840632901068433	4.356627188430236	4.474620112491217e-4	0.008161907047841319	0.005881487308915255	5950/8908/10580/3952/2819/9370/5105/5209/2308/3479/54187	11
GO:0045859	regulation of protein kinase activity	12/305	234/18860	0.05128205128205128	3.171080285834384	4.284526011596941	4.484344318656991e-4	0.008161907047841319	0.005881487308915255	3952/9370/1028/23531/284/9270/2146/23328/3479/4057/2247/1843	12
GO:0032370	positive regulation of lipid transport	7/305	85/18860	0.08235294117647059	5.092381870781099	4.848131741414627	4.5367845680856765e-4	0.008220653637371246	0.005923820224340174	5468/9370/10351/857/2180/5321/4602	7
GO:1903044	protein localization to membrane raft	3/305	10/18860	0.3	18.550819672131148	7.117385633280409	4.6194502744700437e-4	0.008332610769700254	0.00600449676832382	100133941/857/481	3
GO:0006091	generation of precursor metabolites and energy	19/305	494/18860	0.038461538461538464	2.3783102143757886	3.979989530882912	4.6394472522000426e-4	0.008332610769700254	0.00600449676832382	5502/8908/32/10580/3952/2819/9370/1346/5209/55022/2109/847/10840/3418/3479/7262/1050/983/65084	19
GO:0032231	regulation of actin filament bundle assembly	8/305	112/18860	0.07142857142857142	4.416861826697892	4.6498369721545565	4.7369543515004235e-4	0.00847042232064352	0.0061038040604975445	4070/28984/10979/9270/10395/1901/11346/22998	8
GO:0050673	epithelial cell proliferation	19/305	496/18860	0.038306451612903226	2.3687202538339505	3.960505863746437	4.873417840153923e-4	0.008673814253530268	0.006250368713218692	4070/5468/3952/2625/28984/857/858/1028/7049/9270/3725/3479/64102/5176/2247/1956/1910/4192/2876	19
GO:0042306	regulation of protein import into nucleus	6/305	62/18860	0.0967741935483871	5.984135378106822	5.039745697185853	4.893248168535594e-4	0.008673814253530268	0.006250368713218692	3952/999/948/284/983/11142	6
GO:0071711	basement membrane organization	5/305	41/18860	0.12195121951219512	7.540983606557377	5.3754581925106	4.977703143402758e-4	0.008785322820629023	0.006330722020158167	857/858/10653/7837/4811	5
GO:0009755	hormone-mediated signaling pathway	12/305	237/18860	0.05063291139240506	3.1309400290516707	4.23252322145131	5.02478293294242e-4	0.00882283032829229	0.006357750008717395	5468/9370/8644/2690/2180/2146/2288/3479/6597/5781/4250/10365	12
GO:0048660	regulation of smooth muscle cell proliferation	10/305	172/18860	0.05813953488372093	3.595120091498284	4.3834801206089695	5.042235630346096e-4	0.00882283032829229	0.006357750008717395	5468/9370/28984/3725/3479/1901/9314/2247/4602/9510	10
GO:0005996	monosaccharide metabolic process	13/305	272/18860	0.04779411764705882	2.955400192864031	4.164688698543599	5.129604940711422e-4	0.008937350146701054	0.00644027322965613	5950/32/10580/3952/2819/9370/5105/5209/477/2308/3479/2171/7033	13
GO:0061572	actin filament bundle organization	10/305	173/18860	0.057803468208092484	3.574339050506965	4.361117360418742	5.276629208163443e-4	0.009154390332630791	0.006596672842098172	4070/10580/28984/10979/9270/10395/1901/11346/10398/22998	10
GO:0048144	fibroblast proliferation	8/305	114/18860	0.07017543859649122	4.339373022720736	4.5850262275005305	5.332583111507389e-4	0.00921226328204052	0.0066383762106231575	857/3725/3479/983/4602/1956/2335/2876	8
GO:0098856	intestinal lipid absorption	4/305	24/18860	0.16666666666666666	10.306010928961747	5.848622743859462	5.519066169701113e-4	0.009472933941120932	0.006826216033375551	3952/1645/948/7357	4
GO:1903532	positive regulation of secretion by cell	14/305	310/18860	0.04516129032258064	2.7925965097831833	4.080094359429709	5.552759954393623e-4	0.009472933941120932	0.006826216033375551	5950/8736/5468/3952/6382/28984/9846/6453/6659/3479/5321/4602/5781/18	14
GO:0045429	positive regulation of nitric oxide biosynthetic process	5/305	42/18860	0.11904761904761904	7.361436377829819	5.291415580308424	5.576414387709158e-4	0.009472933941120932	0.006826216033375551	3043/948/1191/9314/10365	5
GO:0060421	positive regulation of heart growth	5/305	42/18860	0.11904761904761904	7.361436377829819	5.291415580308424	5.576414387709158e-4	0.009472933941120932	0.006826216033375551	32/7049/3479/2247/983	5
GO:0086001	cardiac muscle cell action potential	7/305	88/18860	0.07954545454545454	4.918777943368108	4.724060913146647	5.600021748305433e-4	0.00947356376258973	0.006826669884044753	274/857/1525/481/1756/288/477	7
GO:0090287	regulation of cellular response to growth factor stimulus	16/305	385/18860	0.04155844155844156	2.569810517351501	3.9899196168256146	5.680057834014172e-4	0.009539106308168864	0.0068738999796288044	5468/2625/857/858/1028/91851/7049/284/1149/1756/81031/4487/1003/2247/28996/1634	16
GO:0044843	cell cycle G1/S phase transition	13/305	275/18860	0.04727272727272727	2.923159463487332	4.1188799218828125	5.685560051226475e-4	0.009539106308168864	0.0068738999796288044	2273/4582/1031/28984/6241/2146/1871/9314/6597/983/4602/1956/9510	13
GO:0022600	digestive system process	8/305	116/18860	0.06896551724137931	4.26455624646693	4.521689985230063	5.987434248068687e-4	0.009976794411500246	0.007189298943365783	5950/3952/1645/948/5733/7033/4192/7357	8
GO:0046209	nitric oxide metabolic process	7/305	89/18860	0.07865168539325842	4.863510775465095	4.68394942262776	5.995375596805397e-4	0.009976794411500246	0.007189298943365783	3043/857/948/1191/3479/9314/10365	7
GO:0048659	smooth muscle cell proliferation	10/305	176/18860	0.056818181818181816	3.513412816691505	4.295008231866825	6.03462403243281e-4	0.010001285439117304	0.007206947229148469	5468/9370/28984/3725/3479/1901/9314/2247/4602/9510	10
GO:0007596	blood coagulation	12/305	243/18860	0.04938271604938271	3.053632867840518	4.130949296894585	0.00062713929475468385	0.010215392080295297	0.007361232923099848	51129/3043/857/948/79987/284/3705/928/7450/5321/2335/10398	12
GO:0060020	Bergmann glial cell differentiation	3/305	11/18860	0.2727272727272727	16.864381520119224	6.7476741425508155	6.275864483216682e-4	0.010215392080295297	0.007361232923099848	8613/5781/7431	3
GO:1990839	response to endothelin	3/305	11/18860	0.2727272727272727	16.864381520119224	6.7476741425508155	6.275864483216682e-4	0.010215392080295297	0.007361232923099848	9314/1910/10365	3
GO:0048762	mesenchymal cell differentiation	13/305	278/18860	0.046762589928057555	2.8916145771907065	4.073686396715823	6.291646498393453e-4	0.010215392080295297	0.007361232923099848	2625/28984/9444/7049/10979/2146/4487/3479/2335/1910/6275/4192/3182	13
GO:0030856	regulation of epithelial cell differentiation	10/305	177/18860	0.05649717514124294	3.493563026766694	4.27329078890125	6.306452338305362e-4	0.010215392080295297	0.007361232923099848	100133941/2625/857/1028/2146/360/4487/1003/2247/7122	10
GO:0050994	regulation of lipid catabolic process	6/305	65/18860	0.09230769230769231	5.707944514501892	4.874674479209466	6.314149630204599e-4	0.010215392080295297	0.007361232923099848	5140/32/63924/5919/1149/13	6
GO:0050878	regulation of body fluid levels	16/305	389/18860	0.04113110539845758	2.5433857305406886	3.943509103596932	6.346710068461096e-4	0.010227484960124858	0.007369947077626344	51129/3043/857/948/79987/284/10551/3705/928/4883/360/7450/5321/2335/1910/10398	16
GO:0098869	cellular oxidant detoxification	7/305	90/18860	0.07777777777777778	4.809471766848816	4.644432423002291	6.412579060657441e-4	0.01029294678358283	0.0074171190046808605	3043/2878/948/847/7837/2879/2876	7
GO:1900078	positive regulation of cellular response to insulin stimulus	4/305	25/18860	0.16	9.893770491803279	5.704950502440856	6.48726727551106e-4	0.010360393828798444	0.007465721486690796	10580/3952/79746/5781	4
GO:0006898	receptor-mediated endocytosis	13/305	279/18860	0.04659498207885305	2.881250367236618	4.058755856357511	6.50542266414619e-4	0.010360393828798444	0.007465721486690796	6382/9370/7018/857/858/948/6453/2690/284/6642/928/1191/3161	13
GO:0055002	striated muscle cell development	10/305	178/18860	0.056179775280898875	3.4739362681893535	4.2517291956234455	6.588320838330868e-4	0.010411079092199592	0.007502245393627683	3880/8736/6382/858/1525/9456/3479/983/10398/2876	10
GO:2000045	regulation of G1/S transition of mitotic cell cycle	10/305	178/18860	0.056179775280898875	3.4739362681893535	4.2517291956234455	6.588320838330868e-4	0.010411079092199592	0.007502245393627683	2273/4582/1031/28984/6241/2146/9314/6597/1956/9510	10
GO:2001057	reactive nitrogen species metabolic process	7/305	91/18860	0.07692307692307693	4.756620428751577	4.60549394319635	6.852485962872704e-4	0.010747834551433973	0.007744912082685209	3043/857/948/1191/3479/9314/10365	7
GO:0001508	action potential	10/305	179/18860	0.055865921787709494	3.4545288030039383	4.230321344688482	6.880512185244706e-4	0.010747834551433973	0.007744912082685209	274/857/948/1525/481/3790/1756/288/477/4915	10
GO:0051048	negative regulation of secretion	10/305	179/18860	0.055865921787709494	3.4545288030039383	4.230321344688482	6.880512185244706e-4	0.010747834551433973	0.007744912082685209	3952/9370/5733/3418/2308/3156/5781/2770/80223/18	10
GO:0042325	regulation of phosphorylation	17/305	431/18860	0.03944315545243619	2.4390095469932676	3.874629635474255	6.929868826819501e-4	0.010748083559564815	0.007745091518465692	3952/9370/5919/1028/23531/284/9270/2146/23328/3479/1464/4057/2247/1956/2335/1843/22998	17
GO:0050708	regulation of protein secretion	13/305	281/18860	0.046263345195729534	2.8607432471851117	4.029092283835769	6.95140474746836e-4	0.010748083559564815	0.007745091518465692	5950/8736/5468/3952/6659/3418/2308/3479/3156/5781/2770/80223/18	13
GO:0007160	cell-matrix adhesion	12/305	246/18860	0.04878048780487805	3.0163934426229506	4.081330322085664	6.986122500085053e-4	0.010748083559564815	0.007745091518465692	10580/3679/948/79987/10979/9270/10395/8613/2335/4811/22998/3672	12
GO:0042445	hormone metabolic process	12/305	246/18860	0.04878048780487805	3.0163934426229506	4.081330322085664	6.986122500085053e-4	0.010748083559564815	0.007745091518465692	5950/3952/2625/125/1645/8644/2690/54884/5125/5781/1910/216	12
GO:0015908	fatty acid transport	8/305	119/18860	0.06722689075630252	4.157046425127428	4.429317775633872	7.090130274453744e-4	0.010867090649980418	0.007830848277008468	5468/3952/2167/948/2180/2171/5321/65084	8
GO:0051402	neuron apoptotic process	14/305	318/18860	0.0440251572327044	2.7223425095370652	3.9713079287082538	7.126417570115081e-4	0.010881799413243142	0.007841447442614308	2625/7020/284/3725/1191/5584/2247/4602/28996/4915/27324/3672/4192/2876	14
GO:0015718	monocarboxylic acid transport	10/305	180/18860	0.05555555555555555	3.435336976320583	4.2090651691679115	7.183314084840733e-4	0.010891290332336531	0.007848286618786069	32/5468/3952/2167/1645/948/2180/2171/5321/65084	10
GO:0048568	embryonic organ development	18/305	472/18860	0.038135593220338986	2.358155043067519	3.831173966580248	7.186061072844069e-4	0.010891290332336531	0.007848286618786069	5950/3880/2625/5919/10653/1028/8076/4646/7020/2034/2202/1301/4487/5125/1050/4602/28996/1956	18
GO:0046942	carboxylic acid transport	15/305	356/18860	0.042134831460674156	2.605452201142015	3.9207426737309534	7.293382003016901e-4	0.01101300682455552	0.007935995777941586	32/5468/3952/81539/2167/1645/948/2180/477/2171/6507/5321/4915/18/65084	15
GO:0050817	coagulation	12/305	248/18860	0.04838709677419355	2.992067689053411	4.048668142968986	7.499549142286374e-4	0.011248531375904135	0.008105715262808939	51129/3043/857/948/79987/284/3705/928/7450/5321/2335/10398	12
GO:0015849	organic acid transport	15/305	357/18860	0.04201680672268908	2.5981540157046425	3.9085028648292206	7.504538960622823e-4	0.011248531375904135	0.008105715262808939	32/5468/3952/81539/2167/1645/948/2180/477/2171/6507/5321/4915/18/65084	15
GO:1901380	negative regulation of potassium ion transmembrane transport	4/305	26/18860	0.15384615384615385	9.513240857503154	5.56915213929338	7.569913177427329e-4	0.01130495825068543	0.008146376586928735	274/857/7881/288	4
GO:0007611	learning or memory	13/305	284/18860	0.045774647887323945	2.8305241283768185	3.9850823208974093	7.668545641648767e-4	0.011410460066059133	0.008222401415997583	6285/7881/5577/477/4891/5176/1050/3156/7122/4915/1956/2353/4192	13
GO:1904407	positive regulation of nitric oxide metabolic process	5/305	45/18860	0.1111111111111111	6.870673952641166	5.054996709284043	7.698910619297119e-4	0.011413984943590675	0.008224941450127563	3043/948/1191/9314/10365	5
GO:0019318	hexose metabolic process	12/305	249/18860	0.04819277108433735	2.980051352952795	4.032459771418313	7.767873210131412e-4	0.011474499665835424	0.00826854848568908	5950/32/10580/3952/2819/9370/5105/5209/2308/3479/2171/7033	12
GO:0043266	regulation of potassium ion transport	7/305	93/18860	0.07526881720430108	4.6543275163053055	4.529291642460576	7.803912495156683e-4	0.011486119582221586	0.008276921821767928	2273/274/857/7881/481/3790/288	7
GO:0033559	unsaturated fatty acid metabolic process	8/305	121/18860	0.06611570247933884	4.088334913968297	4.369408421112149	7.912079311384048e-4	0.011561844929216044	0.008331489665373656	1645/8644/2180/2171/5321/2879/65084/2876	8
GO:1903076	regulation of protein localization to plasma membrane	8/305	121/18860	0.06611570247933884	4.088334913968297	4.369408421112149	7.912079311384048e-4	0.011561844929216044	0.008331489665373656	10580/948/6711/55022/10551/23433/5584/1956	8
GO:0001885	endothelial cell development	6/305	68/18860	0.08823529411764706	5.45612343297975	4.719586358621582	8.035705396572334e-4	0.01158873454671332	0.008350866380046442	5138/64102/1003/7122/1910/2876	6
GO:0042698	ovulation cycle	6/305	68/18860	0.08823529411764706	5.45612343297975	4.719586358621582	8.035705396572334e-4	0.01158873454671332	0.008350866380046442	3952/6586/5111/5176/9510/4192	6
GO:1903078	positive regulation of protein localization to plasma membrane	6/305	68/18860	0.08823529411764706	5.45612343297975	4.719586358621582	8.035705396572334e-4	0.01158873454671332	0.008350866380046442	10580/948/6711/10551/5584/1956	6
GO:0007599	hemostasis	12/305	250/18860	0.048	2.9681311475409835	4.016332160856809	8.044179241402673e-4	0.01158873454671332	0.008350866380046442	51129/3043/857/948/79987/284/3705/928/7450/5321/2335/10398	12
GO:0033629	negative regulation of cell adhesion mediated by integrin	3/305	12/18860	0.25	15.459016393442623	6.4235558899914755	8.267933957140216e-4	0.011827497102898477	0.008522919177979073	5140/4582/5781	3
GO:0071635	negative regulation of transforming growth factor beta production	3/305	12/18860	0.25	15.459016393442623	6.4235558899914755	8.267933957140216e-4	0.011827497102898477	0.008522919177979073	100133941/55353/2335	3
GO:0048483	autonomic nervous system development	5/305	46/18860	0.10869565217391304	6.721311475409836	4.980956036538704	8.524926729870481e-4	0.0121524917054832	0.008757110969108764	2625/6659/7020/2335/1910	5
GO:0010875	positive regulation of cholesterol efflux	4/305	27/18860	0.14814814814814814	9.160898603521554	5.440500836215298	8.774214346463817e-4	0.012378017955201723	0.008919625656886	5468/9370/10351/857	4
GO:0036296	response to increased oxygen levels	4/305	27/18860	0.14814814814814814	9.160898603521554	5.440500836215298	8.774214346463817e-4	0.012378017955201723	0.008919625656886	857/847/2308/9550	4
GO:0050995	negative regulation of lipid catabolic process	4/305	27/18860	0.14814814814814814	9.160898603521554	5.440500836215298	8.774214346463817e-4	0.012378017955201723	0.008919625656886	5140/32/63924/1149	4
GO:0006094	gluconeogenesis	7/305	95/18860	0.07368421052631578	4.556341673856773	4.455226291694506	8.85683186661765e-4	0.012408695367766377	0.008941731864615611	5950/3952/2819/9370/5105/5209/2308	7
GO:1904705	regulation of vascular associated smooth muscle cell proliferation	7/305	95/18860	0.07368421052631578	4.556341673856773	4.455226291694506	8.85683186661765e-4	0.012408695367766377	0.008941731864615611	5468/9370/28984/3725/3479/2247/9510	7
GO:0008544	epidermis development	16/305	402/18860	0.03980099502487562	2.4611369382595223	3.7965611243121526	8.995449656588166e-4	0.012559742551339025	0.009050576781376198	3855/8644/4646/79987/2146/2012/360/9314/412/2171/2247/1956/3866/10628/7357/3861	16
GO:0014015	positive regulation of gliogenesis	6/305	70/18860	0.08571428571428572	5.300234192037471	4.6212185564090715	9.370488330056044e-4	0.012979829568701985	0.009353292365709368	274/7852/9444/5584/4602/4192	6
GO:0046888	negative regulation of hormone secretion	6/305	70/18860	0.08571428571428572	5.300234192037471	4.6212185564090715	9.370488330056044e-4	0.012979829568701985	0.009353292365709368	3952/9370/2308/5781/2770/80223	6
GO:0071402	cellular response to lipoprotein particle stimulus	5/305	47/18860	0.10638297872340426	6.578304848273456	4.90908911679982	9.41518533221972e-4	0.012979829568701985	0.009353292365709368	5468/4023/948/928/10628	5
GO:0045104	intermediate filament cytoskeleton organization	7/305	96/18860	0.07291666666666667	4.508879781420766	4.418960952207936	9.42366826670539e-4	0.012979829568701985	0.009353292365709368	3880/3875/3855/7431/3866/667/3861	7
GO:0043534	blood vessel endothelial cell migration	10/305	187/18860	0.053475935828877004	3.3067414745331813	4.0643532702047684	9.625256926468731e-4	0.013170330528347747	0.009490567756120614	5468/28984/7049/4223/284/9270/9314/1003/2247/2876	10
GO:0032368	regulation of lipid transport	9/305	155/18860	0.05806451612903226	3.5904812268640933	4.15189357459245	9.626584492145275e-4	0.013170330528347747	0.009490567756120614	5468/9370/10351/857/27346/2180/5321/4602/5781	9
GO:0043549	regulation of kinase activity	12/305	256/18860	0.046875	2.8985655737704916	3.921219823077391	9.880172593634974e-4	0.013472061426170497	0.009707995672886889	3952/9370/1028/23531/284/9270/2146/23328/3479/4057/2247/1843	12
GO:0045103	intermediate filament-based process	7/305	97/18860	0.07216494845360824	4.462396484705087	4.383189999876397	0.0010018691415374177	0.01357016774102343	0.00977869128879501	3880/3875/3855/7431/3866/667/3861	7
GO:1990874	vascular associated smooth muscle cell proliferation	7/305	97/18860	0.07216494845360824	4.462396484705087	4.383189999876397	0.0010018691415374177	0.01357016774102343	0.00977869128879501	5468/9370/28984/3725/3479/2247/9510	7
GO:1903531	negative regulation of secretion by cell	9/305	156/18860	0.057692307692307696	3.5674653215636822	4.128368058310095	0.0010074227889271365	0.013599956137313204	0.00980015686953543	3952/9370/3418/2308/3156/5781/2770/80223/18	9
GO:0060065	uterus development	4/305	28/18860	0.14285714285714285	8.833723653395785	5.318360969707984	0.0010107399336781705	0.013599956137313204	0.00980015686953543	5950/2625/1028/3206	4
GO:0034284	response to monosaccharide	11/305	222/18860	0.04954954954954955	3.063949195096736	3.9660173235890093	0.001018197683771487	0.013655236699790631	0.009839992158608795	3952/4023/9370/5105/6659/847/3479/5176/6597/10628/2876	11
GO:0002573	myeloid leukocyte differentiation	12/305	257/18860	0.04669260700389105	2.8872871085029024	3.905636426440377	0.0010217679954364113	0.013658190548833604	0.009842120708414231	5468/2625/9370/7018/5138/9846/9444/3725/1050/4057/7030/2353	12
GO:0051047	positive regulation of secretion	14/305	331/18860	0.04229607250755287	2.6154227130899907	3.8014822031334927	0.0010484495817640331	0.013969048839385502	0.010066125843493003	5950/8736/5468/3952/6382/28984/9846/6453/6659/3479/5321/4602/5781/18	14
GO:0042552	myelination	9/305	157/18860	0.05732484076433121	3.544742612509136	4.10503460121065	0.0010538601121355855	0.013995399599924371	0.010085114256713249	6285/10810/7852/9444/928/1191/3479/7122/4915	9
GO:0036295	cellular response to increased oxygen levels	3/305	13/18860	0.23076923076923078	14.269861286254729	6.13614642558143	0.00106201148015833	0.013997095127456938	0.010086336057403486	857/2308/9550	3
GO:0019319	hexose biosynthetic process	7/305	98/18860	0.07142857142857142	4.416861826697892	4.347901126908846	0.0010642873410624603	0.013997095127456938	0.010086336057403486	5950/3952/2819/9370/5105/5209/2308	7
GO:0048661	positive regulation of smooth muscle cell proliferation	7/305	98/18860	0.07142857142857142	4.416861826697892	4.347901126908846	0.0010642873410624603	0.013997095127456938	0.010086336057403486	28984/3725/3479/1901/2247/4602/9510	7
GO:0030301	cholesterol transport	8/305	127/18860	0.06299212598425197	3.8951852329934167	4.1971386825063615	0.0010847076522643771	0.01420366997733764	0.010235194326775197	5468/9370/10351/23673/857/948/27346/1191	8
GO:0006635	fatty acid beta-oxidation	6/305	72/18860	0.08333333333333333	5.153005464480874	4.526549204466378	0.0010869622352046465	0.01420366997733764	0.010235194326775197	32/3952/9370/33/2109/10449	6
GO:0008203	cholesterol metabolic process	9/305	158/18860	0.056962025316455694	3.522307532683129	4.081890259152574	0.0011020163221908091	0.014308664157872386	0.010310853353116151	3952/5105/9444/33/847/10449/1050/3156/2770	9
GO:1900180	regulation of protein localization to nucleus	9/305	158/18860	0.056962025316455694	3.522307532683129	4.081890259152574	0.0011020163221908091	0.014308664157872386	0.010310853353116151	3952/999/948/10979/284/3985/983/11142/10576	9
GO:0009308	amine metabolic process	7/305	99/18860	0.0707070707070707	4.3722470607716515	4.313082456579588	0.0011297202375339238	0.014538648748665438	0.010476580730807029	4128/2625/8639/2034/217/3176/18	7
GO:0141091	transforming growth factor beta receptor superfamily signaling pathway	16/305	411/18860	0.038929440389294405	2.407243428662598	3.6981327387179097	0.0011336214013712219	0.014538648748665438	0.010476580730807029	5468/28984/857/858/1028/91851/7049/10979/1149/3725/81031/4487/1003/7122/28996/2353	16
GO:0010883	regulation of lipid storage	5/305	49/18860	0.10204081632653061	6.309802609568418	4.771437566141131	0.0011400689920149237	0.014538648748665438	0.010476580730807029	32/5468/3952/4023/948	5
GO:0035094	response to nicotine	5/305	49/18860	0.10204081632653061	6.309802609568418	4.771437566141131	0.0011400689920149237	0.014538648748665438	0.010476580730807029	2354/477/4487/18/2876	5
GO:0042743	hydrogen peroxide metabolic process	5/305	49/18860	0.10204081632653061	6.309802609568418	4.771437566141131	0.0011400689920149237	0.014538648748665438	0.010476580730807029	3043/2878/847/7837/2876	5
GO:0072329	monocarboxylic acid catabolic process	8/305	128/18860	0.0625	3.8647540983606556	4.169452497225218	0.0011411252390416827	0.014538648748665438	0.010476580730807029	32/3952/9370/5105/33/2109/2184/10449	8
GO:0007272	ensheathment of neurons	9/305	159/18860	0.05660377358490566	3.5001546551190845	4.0589321519464425	0.0011519380367880656	0.01454009713927227	0.0104776244441111	6285/10810/7852/9444/928/1191/3479/7122/4915	9
GO:0008366	axon ensheathment	9/305	159/18860	0.05660377358490566	3.5001546551190845	4.0589321519464425	0.0011519380367880656	0.01454009713927227	0.0104776244441111	6285/10810/7852/9444/928/1191/3479/7122/4915	9
GO:0071456	cellular response to hypoxia	9/305	159/18860	0.05660377358490566	3.5001546551190845	4.0589321519464425	0.0011519380367880656	0.01454009713927227	0.0104776244441111	5468/6285/28984/2034/360/10449/28996/2353/761	9
GO:0097421	liver regeneration	4/305	29/18860	0.13793103448275862	8.52911249293386	5.202173876258743	0.0011576700589025282	0.014567348241190147	0.010497261645214282	2146/5111/6790/761	4
GO:0044282	small molecule catabolic process	15/305	373/18860	0.040214477211796246	2.4867050498835317	3.7181318165789468	0.0011658982147794517	0.014625744682017923	0.010539342242751253	32/3952/9370/5105/8644/33/10003/2109/10840/2184/217/7263/10449/3176/18	15
GO:0097193	intrinsic apoptotic signaling pathway	14/305	335/18860	0.041791044776119404	2.5841937851724985	3.7508558239958862	0.0011753132937079053	0.01469862668235316	0.010591861164800657	100133941/4582/857/9833/1191/4487/10625/2247/28996/138151/2537/9774/761/2876	14
GO:0046364	monosaccharide biosynthetic process	7/305	100/18860	0.07	4.328524590163934	4.278722523911046	0.0011982682201011194	0.01489432784558617	0.010732883832805597	5950/3952/2819/9370/5105/5209/2308	7
GO:0060395	SMAD protein signal transduction	7/305	100/18860	0.07	4.328524590163934	4.278722523911046	0.0011982682201011194	0.01489432784558617	0.010732883832805597	5468/7049/6711/3725/28996/11030/2353	7
GO:0001890	placenta development	9/305	160/18860	0.05625	3.47827868852459	4.036157461568508	0.0012036725851012867	0.014916027749112297	0.010748520828724014	3880/5468/3952/10653/1028/2034/7262/1050/1956	9
GO:0031401	positive regulation of protein modification process	15/305	375/18860	0.04	2.4734426229508197	3.695029463515503	0.0012293791427803714	0.015188420500350226	0.010944807615630036	3952/9370/857/5919/23531/284/9270/2146/23328/3479/1464/4057/2247/1956/22998	15
GO:0001503	ossification	17/305	455/18860	0.03736263736263736	2.310358493965051	3.6274938618967703	0.001252288093062619	0.0154068458990477	0.011102205415293012	5468/3952/91851/10979/7020/2591/847/3479/1901/1050/4057/2247/54880/1956/5781/6320/4192	17
GO:0060420	regulation of heart growth	6/305	74/18860	0.08108108108108109	5.013735046521932	4.435332390104624	0.0012546168355368743	0.0154068458990477	0.011102205415293012	5950/32/7049/3479/2247/983	6
GO:0090596	sensory organ morphogenesis	13/305	300/18860	0.043333333333333335	2.6795628415300548	3.7596435341092493	0.0012630710088980832	0.015464085595427883	0.011143452460358938	5950/2625/6659/8076/4646/7020/2202/1301/5584/4487/2247/28996/4915	13
GO:0007005	mitochondrion organization	16/305	417/18860	0.03836930455635491	2.3726068325667335	3.6339351380563016	0.0013167867503062487	0.016073471799396933	0.011582577434934571	5468/1346/5138/858/1525/2034/55022/1191/3479/10449/1050/6790/2537/1634/65084/2876	16
GO:2001242	regulation of intrinsic apoptotic signaling pathway	10/305	195/18860	0.05128205128205128	3.171080285834384	3.9071309124712705	0.0013209825844301925	0.01607655521409521	0.01158479935002252	4582/857/1191/4487/10625/2247/138151/9774/761/2876	10
GO:0031650	regulation of heat generation	3/305	14/18860	0.21428571428571427	13.250585480093676	5.878818335584944	0.0013355421211007315	0.01610948292227125	0.0116085271254816	5733/1910/18	3
GO:0035630	bone mineralization involved in bone maturation	3/305	14/18860	0.21428571428571427	13.250585480093676	5.878818335584944	0.0013355421211007315	0.01610948292227125	0.0116085271254816	3952/3479/4057	3
GO:0061029	eyelid development in camera-type eye	3/305	14/18860	0.21428571428571427	13.250585480093676	5.878818335584944	0.0013355421211007315	0.01610948292227125	0.0116085271254816	7020/3725/1956	3
GO:0006112	energy reserve metabolic process	7/305	102/18860	0.06862745098039216	4.24365155898425	4.211334961766656	0.0013451187222093318	0.016177135783030816	0.011657277918603463	5502/8908/10580/3952/55022/3479/7262	7
GO:0051338	regulation of transferase activity	13/305	304/18860	0.04276315789473684	2.6443054357204487	3.705577263071332	0.0014221289452928279	0.01699682042803551	0.012247944390133898	3952/9370/1028/23531/284/9270/2146/23328/3479/5111/4057/2247/1843	13
GO:0060419	heart growth	7/305	103/18860	0.06796116504854369	4.202451058411587	4.17828630152568	0.0014236296569205159	0.01699682042803551	0.012247944390133898	5950/32/7049/3479/1901/2247/983	7
GO:0007565	female pregnancy	10/305	197/18860	0.050761421319796954	3.138886577348756	3.8690907002833455	0.0014257818460603738	0.01699682042803551	0.012247944390133898	3952/81539/2354/2288/5125/412/3590/2353/10916/8434	10
GO:1903053	regulation of extracellular matrix organization	6/305	76/18860	0.07894736842105263	4.881794650560828	4.347344774835511	0.0014413577403239873	0.01713240672682477	0.012345648160945981	5468/28984/7049/81031/4811/8434	6
GO:0001959	regulation of cytokine-mediated signaling pathway	10/305	198/18860	0.050505050505050504	3.123033614836894	3.8502518991408436	0.001480661609228392	0.01751765190969155	0.01262325664638579	100133941/5468/9370/857/6586/7852/284/7837/5781/11213	10
GO:0030902	hindbrain development	9/305	165/18860	0.05454545454545454	3.372876304023845	3.924940770256568	0.0014912437265139494	0.01751765190969155	0.01262325664638579	2146/10395/3479/2247/2879/5781/4192/18/3184	9
GO:0042572	retinol metabolic process	5/305	52/18860	0.09615384615384616	5.945775535939471	4.5787142034900885	0.0014938349252058966	0.01751765190969155	0.01262325664638579	5950/125/8644/54884/216	5
